"ID","?FT_STATUS","UTR_NUMBER","ID","REMARKS","FT_INNITIATED_DATE","STATUS"
"a0j8p000001wzfgAAA","Success","N263220004011265","a0j8p000001wzfgAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001quu2AAA","Success","N263220004012000","a0j8p000001quu2AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001qv1yAAA","Success","N263220004011665","a0j8p000001qv1yAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001qxakAAA","Success","N263220004011437","a0j8p000001qxakAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001quBnAAI","Success","N263220004011666","a0j8p000001quBnAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001quOoAAI","Success","N263220004011592","a0j8p000001quOoAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001qxK8AAI","Success","N263220004011436","a0j8p000001qxK8AAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001w1uZAAQ","Success","N263220004011237","a0j8p000001w1uZAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xNEGAA2","Success","N263220004011684","a0j8p000001xNEGAA2","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xNgWAAU","Success","N263220004011457","a0j8p000001xNgWAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yaChAAI","Success","N263220004011450","a0j8p000001yaChAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001ya0KAAQ","Success","N263220004011694","a0j8p000001ya0KAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vD65AAE","Success","N263220004011235","a0j8p000001vD65AAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001woJJAAY","Success","N263220004011254","a0j8p000001woJJAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wlaNAAQ","Success","N263220004011736","a0j8p000001wlaNAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vDw7AAE","Success","N263220004011698","a0j8p000001vDw7AAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wt98AAA","Success","N263220004011820","a0j8p000001wt98AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y8FUAAY","Success","N263220004011738","a0j8p000001y8FUAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001x5C8AAI","Success","N263220004011756","a0j8p000001x5C8AAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vCfXAAU","Success","N263220004011236","a0j8p000001vCfXAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wkYaAAI","Success","N263220004011256","a0j8p000001wkYaAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001woskAAA","Success","N263220004011938","a0j8p000001woskAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vG8hAAE","Success","N263220004011470","a0j8p000001vG8hAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yWMmAAM","Success","N263220004011460","a0j8p000001yWMmAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yWeYAAU","Success","N263220004011872","a0j8p000001yWeYAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yWnIAAU","Success","N263220004012019","a0j8p000001yWnIAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yPR7AAM","Success","N263220004011912","a0j8p000001yPR7AAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vIloAAE","Success","N263220004011821","a0j8p000001vIloAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vHBXAA2","Success","N263220004011345","a0j8p000001vHBXAA2","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001ws1vAAA","Success","N263220004011875","a0j8p000001ws1vAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xut0AAA","Success","N263220004011855","a0j8p000001xut0AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001spmdAAA","Success","N263220004011879","a0j8p000001spmdAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yJslAAE","Success","N263220004011986","a0j8p000001yJslAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wTZkAAM","Success","N263220004011783","a0j8p000001wTZkAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wzVuAAI","Success","N263220004011264","a0j8p000001wzVuAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vLIQAA2","Success","N263220004011374","a0j8p000001vLIQAA2","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wnO9AAI","Success","N263220004011494","a0j8p000001wnO9AAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xtnfAAA","Success","N263220004011648","a0j8p000001xtnfAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001sq0aAAA","Success","N263220004011945","a0j8p000001sq0aAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001spsuAAA","Success","N263220004011433","a0j8p000001spsuAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001spZJAAY","Success","N263220004011898","a0j8p000001spZJAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vMNXAA2","Success","N263220004011532","a0j8p000001vMNXAA2","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yYxnAAE","Success","N263220004011449","a0j8p000001yYxnAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wnmaAAA","Success","N263220004011255","a0j8p000001wnmaAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wkY4AAI","Success","N263220004011421","a0j8p000001wkY4AAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wz3DAAQ","Success","N263220004011267","a0j8p000001wz3DAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xsXJAAY","Success","N263220004011668","a0j8p000001xsXJAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yQXiAAM","Success","N263220004011560","a0j8p000001yQXiAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y1XGAAY","Success","N263220004011611","a0j8p000001y1XGAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xzYTAAY","Rejected","N263220004011639","a0j8p000001xzYTAAY","Account does not exist","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y10tAAA","Success","N263220004011613","a0j8p000001y10tAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xr8hAAA","Success","N263220004011816","a0j8p000001xr8hAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yHvEAAU","Success","N263220004011357","a0j8p000001yHvEAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xtIQAAY","Success","N263220004011670","a0j8p000001xtIQAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xtELAAY","Success","N263220004011931","a0j8p000001xtELAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wlhRAAQ","Success","N263220004011914","a0j8p000001wlhRAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wkFLAAY","Success","N263220004011836","a0j8p000001wkFLAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wkXEAAY","Success","N263220004011424","a0j8p000001wkXEAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xouaAAA","Success","N263220004011915","a0j8p000001xouaAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xoimAAA","Success","N263220004011465","a0j8p000001xoimAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xomHAAQ","Success","N263220004012013","a0j8p000001xomHAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yAI5AAM","Success","N263220004011557","a0j8p000001yAI5AAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y5OCAAY","Success","N263220004011900","a0j8p000001y5OCAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yARIAA2","Success","N263220004011877","a0j8p000001yARIAA2","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yRBbAAM","Success","N263220004012017","a0j8p000001yRBbAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yRF6AAM","Success","N263220004011619","a0j8p000001yRF6AAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vGnOAAU","Success","N263220004011472","a0j8p000001vGnOAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yBvyAAE","Success","N263220004011782","a0j8p000001yBvyAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001w0sSAAQ","Success","N263220004011831","a0j8p000001w0sSAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yLMsAAM","Success","N263220004011643","a0j8p000001yLMsAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y08JAAQ","Success","N263220004011549","a0j8p000001y08JAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y0FzAAI","Success","N263220004011398","a0j8p000001y0FzAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yNzFAAU","Success","N263220004011676","a0j8p000001yNzFAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y1MPAAY","Success","N263220004011817","a0j8p000001y1MPAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yGk9AAE","Success","N263220004011402","a0j8p000001yGk9AAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yPxYAAU","Success","N263220004011412","a0j8p000001yPxYAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yNrTAAU","Success","N263220004011751","a0j8p000001yNrTAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wviyAAA","Success","N263220004011292","a0j8p000001wviyAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yRDRAA2","Success","N263220004011858","a0j8p000001yRDRAA2","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xuhvAAA","Success","N263220004011714","a0j8p000001xuhvAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xuHMAAY","Success","N263220004011706","a0j8p000001xuHMAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yMH2AAM","Success","N263220004011439","a0j8p000001yMH2AAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yPxtAAE","Success","N263220004011359","a0j8p000001yPxtAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xBMwAAM","Success","N263220004011980","a0j8p000001xBMwAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001x6iWAAQ","Success","N263220004011776","a0j8p000001x6iWAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001x1tIAAQ","Success","N263220004011581","a0j8p000001x1tIAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yEBBAA2","Success","N263220004011541","a0j8p000001yEBBAA2","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yE62AAE","Success","N263220004011540","a0j8p000001yE62AAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wkvgAAA","Success","N263220004011857","a0j8p000001wkvgAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yPnGAAU","Success","N263220004011679","a0j8p000001yPnGAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wtIdAAI","Success","N263220004011847","a0j8p000001wtIdAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y5ieAAA","Success","N263220004011646","a0j8p000001y5ieAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yRRfAAM","Success","N263220004011965","a0j8p000001yRRfAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001x2EVAAY","Success","N263220004011175","a0j8p000001x2EVAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yVo5AAE","Success","N263220004011764","a0j8p000001yVo5AAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yJMVAA2","Success","N263220004011425","a0j8p000001yJMVAA2","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xRWvAAM","Success","N263220004011631","a0j8p000001xRWvAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001ySGlAAM","Success","N263220004011427","a0j8p000001ySGlAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yLt7AAE","Success","N263220004011429","a0j8p000001yLt7AAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yUd7AAE","Success","N263220004011187","a0j8p000001yUd7AAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xSGqAAM","Success","N263220004011632","a0j8p000001xSGqAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yQcHAAU","Success","N263220004011185","a0j8p000001yQcHAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yRCpAAM","Success","N263220004011428","a0j8p000001yRCpAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yOnUAAU","Success","N263220004011701","a0j8p000001yOnUAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yNc2AAE","Success","N263220004011179","a0j8p000001yNc2AAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wuOIAAY","Success","N263220004011483","a0j8p000001wuOIAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yA6PAAU","Success","N263220004011807","a0j8p000001yA6PAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xyLsAAI","Success","N263220004011718","a0j8p000001xyLsAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xyPwAAI","Success","N263220004011978","a0j8p000001xyPwAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wVyzAAE","Success","N263220004011226","a0j8p000001wVyzAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xvlJAAQ","Success","N263220004011711","a0j8p000001xvlJAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xwBiAAI","Success","N263220004011944","a0j8p000001xwBiAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xwbrAAA","Success","N263220004011712","a0j8p000001xwbrAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y1PpAAI","Success","N263220004011752","a0j8p000001y1PpAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xwXbAAI","Success","N263220004011441","a0j8p000001xwXbAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xuZQAAY","Success","N263220004011650","a0j8p000001xuZQAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yNA3AAM","Success","N263220004011178","a0j8p000001yNA3AAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yHVCAA2","Success","N263220004011360","a0j8p000001yHVCAA2","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yJxyAAE","Success","N263220004012005","a0j8p000001yJxyAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xMgkAAE","Success","N263220004012002","a0j8p000001xMgkAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vG80AAE","Success","N263220004011985","a0j8p000001vG80AAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vDzdAAE","Success","N263220004011596","a0j8p000001vDzdAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yWPeAAM","Success","N263220004011615","a0j8p000001yWPeAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yT97AAE","Success","N263220004011519","a0j8p000001yT97AAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001w1BoAAI","Success","N263220004011732","a0j8p000001w1BoAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vLoJAAU","Success","N263220004011566","a0j8p000001vLoJAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vWkPAAU","Success","N263220004011993","a0j8p000001vWkPAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yZHhAAM","Success","N263220004011383","a0j8p000001yZHhAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001x8qzAAA","Success","N263220004011247","a0j8p000001x8qzAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yO3kAAE","Success","N263220004011971","a0j8p000001yO3kAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001quJPAAY","Success","N263220004011761","a0j8p000001quJPAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001qx83AAA","Success","N263220004011593","a0j8p000001qx83AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001qxepAAA","Success","N263220004011667","a0j8p000001qxepAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001quxNAAQ","Success","N263220004011663","a0j8p000001quxNAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001quGhAAI","Success","N263220004011786","a0j8p000001quGhAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001w1bgAAA","Success","N263220004011841","a0j8p000001w1bgAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vTL7AAM","Success","N263220004011733","a0j8p000001vTL7AAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xNqUAAU","Success","N263220004011455","a0j8p000001xNqUAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yaMYAAY","Success","N263220004011799","a0j8p000001yaMYAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yaeFAAQ","Success","N263220004011451","a0j8p000001yaeFAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yZruAAE","Success","N263220004011800","a0j8p000001yZruAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yDfsAAE","Success","N263220004011602","a0j8p000001yDfsAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wzM6AAI","Success","N263220004012023","a0j8p000001wzM6AAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vLrIAAU","Success","N263220004011531","a0j8p000001vLrIAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wVTmAAM","Success","N263220004011364","a0j8p000001wVTmAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001uFW9AAM","Success","N263220004011262","a0j8p000001uFW9AAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001spwqAAA","Success","N263220004011432","a0j8p000001spwqAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wer2AAA","Success","N263220004011675","a0j8p000001wer2AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xtBCAAY","Success","N263220004011435","a0j8p000001xtBCAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yYoHAAU","Success","N263220004011448","a0j8p000001yYoHAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wnG2AAI","Success","N263220004011735","a0j8p000001wnG2AAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yQQ3AAM","Success","N263220004011883","a0j8p000001yQQ3AAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wyq4AAA","Success","N263220004011266","a0j8p000001wyq4AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xqTtAAI","Rejected","N263220004011434","a0j8p000001xqTtAAI","Restriction 99 exists on account 20155135146","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wwqfAAA","Success","N263220004011275","a0j8p000001wwqfAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xy05AAA","Success","N263220004011657","a0j8p000001xy05AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xzYRAAY","Success","N263220004011612","a0j8p000001xzYRAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y0f3AAA","Success","N263220004011640","a0j8p000001y0f3AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y5o9AAA","Success","N263220004011587","a0j8p000001y5o9AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y4UBAAY","Success","N263220004011192","a0j8p000001y4UBAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yID8AAM","Success","N263220004011469","a0j8p000001yID8AAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y5AsAAI","Success","N263220004011637","a0j8p000001y5AsAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xtHKAAY","Success","N263220004011672","a0j8p000001xtHKAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xt8BAAQ","Success","N263220004011671","a0j8p000001xt8BAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wmMDAAY","Success","N263220004011479","a0j8p000001wmMDAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wlLQAAY","Success","N263220004011480","a0j8p000001wlLQAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xpBcAAI","Success","N263220004011579","a0j8p000001xpBcAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xp0aAAA","Success","N263220004011466","a0j8p000001xp0aAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yFsOAAU","Success","N263220004011642","a0j8p000001yFsOAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yBsdAAE","Success","N263220004011395","a0j8p000001yBsdAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yRoQAAU","Success","N263220004011516","a0j8p000001yRoQAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yRvgAAE","Success","N263220004011815","a0j8p000001yRvgAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vFmvAAE","Success","N263220004011233","a0j8p000001vFmvAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xuCWAAY","Success","N263220004011713","a0j8p000001xuCWAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vMaTAAU","Success","N263220004011582","a0j8p000001vMaTAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xwW9AAI","Success","N263220004011688","a0j8p000001xwW9AAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y099AAA","Success","N263220004011548","a0j8p000001y099AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yCE2AAM","Success","N263220004011683","a0j8p000001yCE2AAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yF8FAAU","Success","N263220004011406","a0j8p000001yF8FAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yQ5JAAU","Success","N263220004011853","a0j8p000001yQ5JAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yFLTAA2","Success","N263220004011542","a0j8p000001yFLTAA2","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yO87AAE","Success","N263220004011400","a0j8p000001yO87AAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wm7yAAA","Success","N263220004011678","a0j8p000001wm7yAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001y1m4AAA","Success","N263220004011641","a0j8p000001y1m4AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yIf1AAE","Success","N263220004011702","a0j8p000001yIf1AAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xuo4AAA","Success","N263220004011649","a0j8p000001xuo4AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yMxHAAU","Success","N263220004011508","a0j8p000001yMxHAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yMWzAAM","Success","N263220004011854","a0j8p000001yMWzAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001x9xEAAQ","Success","N263220004011908","a0j8p000001x9xEAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001x1UPAAY","Success","N263220004011910","a0j8p000001x1UPAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yEDwAAM","Success","N263220004011401","a0j8p000001yEDwAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001yQ59AAE","Success","N263220004011583","a0j8p000001yQ59AAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001x4MbAAI","Success","N263220004011849","a0j8p000001x4MbAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wrZEAAY","Success","N263220004011777","a0j8p000001wrZEAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001xteeAAA","Success","N263220004011647","a0j8p000001xteeAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wxLNAAY","Success","N263220004011827","a0j8p000001wxLNAAY","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wxWxAAI","Success","N263220004011630","a0j8p000001wxWxAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001x96CAAQ","Success","N263220004011270","a0j8p000001x96CAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001x9j1AAA","Success","N263220004011418","a0j8p000001x9j1AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wkztAAA","Success","N263220004011478","a0j8p000001wkztAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wl3cAAA","Success","N263220004011193","a0j8p000001wl3cAAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vB5KAAU","Success","N263220004011241","a0j8p000001vB5KAAU","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vBylAAE","Success","N263220004011243","a0j8p000001vBylAAE","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vACcAAM","Success","N263220004011744","a0j8p000001vACcAAM","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wkG6AAI","Success","N263220004011892","a0j8p000001wkG6AAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001vfRmAAI","Success","N263220004011757","a0j8p000001vfRmAAI","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wi74AAA","Success","N263220004011873","a0j8p000001wi74AAA","Paid","2022-09-21T12:44:27Z","Item Updated"
"a0j8p000001wlaDAAQ","Success","N263220004011920","a0j8p000001wlaDAAQ","Paid","2022-09-21T12:44:27Z","Item Updated"
