"ID","?FT_STATUS","UTR_NUMBER","ID","REMARKS","FT_INNITIATED_DATE","STATUS"
"a0j8p000001zc2MAAQ","Success","N264220004016068","a0j8p000001zc2MAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yK6nAAE","Success","N264220004016052","a0j8p000001yK6nAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zkXIAAY","Success","N264220004015785","a0j8p000001zkXIAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001ztJ9AAI","Success","N264220004016245","a0j8p000001ztJ9AAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001ygNNAAY","Success","N264220004016256","a0j8p000001ygNNAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yaUsAAI","Success","N264220004015729","a0j8p000001yaUsAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yW2pAAE","Success","N264220004015878","a0j8p000001yW2pAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000002098bAAA","Success","N264220004016144","a0j8p000002098bAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zvWKAAY","Success","N264220004016104","a0j8p000001zvWKAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yFf7AAE","Success","N264220004016145","a0j8p000001yFf7AAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zjDjAAI","Success","N264220004016155","a0j8p000001zjDjAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zy2kAAA","Success","N264220004015820","a0j8p000001zy2kAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zqNNAAY","Success","N264220004015769","a0j8p000001zqNNAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yf43AAA","Success","N264220004015902","a0j8p000001yf43AAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zrixAAA","Success","N264220004015747","a0j8p000001zrixAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001za4dAAA","Success","N264220004015782","a0j8p000001za4dAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zZvjAAE","Success","N264220004015781","a0j8p000001zZvjAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001ybi5AAA","Success","N264220004016128","a0j8p000001ybi5AAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zqIiAAI","Success","N264220004015994","a0j8p000001zqIiAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zeUnAAI","Success","N264220004016000","a0j8p000001zeUnAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yomEAAQ","Success","N264220004015808","a0j8p000001yomEAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zipDAAQ","Success","N264220004016270","a0j8p000001zipDAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zQ60AAE","Success","N264220004016067","a0j8p000001zQ60AAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zQVRAA2","Success","N264220004016132","a0j8p000001zQVRAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001ztDSAAY","Success","N264220004016219","a0j8p000001ztDSAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zwsfAAA","Success","N264220004015887","a0j8p000001zwsfAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zx0HAAQ","Success","N264220004016071","a0j8p000001zx0HAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zt3mAAA","Success","N264220004015885","a0j8p000001zt3mAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zxV1AAI","Success","N264220004016168","a0j8p000001zxV1AAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zStaAAE","Success","N264220004015884","a0j8p000001zStaAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zL7SAAU","Success","N264220004016030","a0j8p000001zL7SAAU","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zqP8AAI","Success","N264220004015985","a0j8p000001zqP8AAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zi9jAAA","Success","N264220004015989","a0j8p000001zi9jAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zUoVAAU","Success","N264220004016173","a0j8p000001zUoVAAU","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zW0zAAE","Success","N264220004016039","a0j8p000001zW0zAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zluvAAA","Success","N264220004016251","a0j8p000001zluvAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zeAfAAI","Success","N264220004015998","a0j8p000001zeAfAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001xEdqAAE","Success","N264220004015829","a0j8p000001xEdqAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yWDJAA2","Success","N264220004016116","a0j8p000001yWDJAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yV5yAAE","Success","N264220004016265","a0j8p000001yV5yAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yJIfAAM","Success","N264220004016055","a0j8p000001yJIfAAM","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zqZHAAY","Success","N264220004016303","a0j8p000001zqZHAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yCoXAAU","Success","N264220004016048","a0j8p000001yCoXAAU","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zpU8AAI","Success","N264220004016205","a0j8p000001zpU8AAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yD08AAE","Success","N264220004016046","a0j8p000001yD08AAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yBuiAAE","Success","N264220004015835","a0j8p000001yBuiAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001y9OZAAY","Success","N264220004015955","a0j8p000001y9OZAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001y9hMAAQ","Success","N264220004015831","a0j8p000001y9hMAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zpCCAAY","Success","N264220004015795","a0j8p000001zpCCAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yFP0AAM","Success","N264220004016047","a0j8p000001yFP0AAM","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zqFQAAY","Success","N264220004016090","a0j8p000001zqFQAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yW4hAAE","Success","N264220004016297","a0j8p000001yW4hAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zitDAAQ","Success","N264220004015760","a0j8p000001zitDAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zkivAAA","Success","N264220004015805","a0j8p000001zkivAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yi1wAAA","Success","N264220004015802","a0j8p000001yi1wAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yhyIAAQ","Success","N264220004016124","a0j8p000001yhyIAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yopRAAQ","Success","N264220004015807","a0j8p000001yopRAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001ze1KAAQ","Success","N264220004016122","a0j8p000001ze1KAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yWArAAM","Success","N264220004016083","a0j8p000001yWArAAM","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yWTRAA2","Success","N264220004015849","a0j8p000001yWTRAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zXEIAA2","Success","N264220004016008","a0j8p000001zXEIAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001ydwWAAQ","Success","N264220004016164","a0j8p000001ydwWAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yj7PAAQ","Success","N264220004016031","a0j8p000001yj7PAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zdpyAAA","Success","N264220004015999","a0j8p000001zdpyAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zZe4AAE","Success","N264220004015946","a0j8p000001zZe4AAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zlpcAAA","Success","N264220004015950","a0j8p000001zlpcAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zQG3AAM","Success","N264220004016192","a0j8p000001zQG3AAM","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zQfOAAU","Success","N264220004016130","a0j8p000001zQfOAAU","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yd5JAAQ","Success","N264220004015904","a0j8p000001yd5JAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zlEDAAY","Success","N264220004015817","a0j8p000001zlEDAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zsLuAAI","Success","N264220004016243","a0j8p000001zsLuAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zrweAAA","Success","N264220004016294","a0j8p000001zrweAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zSYBAA2","Success","N264220004016190","a0j8p000001zSYBAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zslUAAQ","Success","N264220004016194","a0j8p000001zslUAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zY0vAAE","Success","N264220004016305","a0j8p000001zY0vAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zYLqAAM","Success","N264220004016203","a0j8p000001zYLqAAM","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zZOmAAM","Success","N264220004015969","a0j8p000001zZOmAAM","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zbFeAAI","Success","N264220004015916","a0j8p000001zbFeAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zYxqAAE","Success","N264220004015915","a0j8p000001zYxqAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p00000204ZwAAI","Success","N264220004015847","a0j8p00000204ZwAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000002058RAAQ","Success","N264220004016255","a0j8p000002058RAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p00000205VzAAI","Success","N264220004016226","a0j8p00000205VzAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zoU5AAI","Success","N264220004015762","a0j8p000001zoU5AAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zp6eAAA","Success","N264220004016156","a0j8p000001zp6eAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zoz4AAA","Success","N264220004015764","a0j8p000001zoz4AAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zpCfAAI","Success","N264220004015742","a0j8p000001zpCfAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zooTAAQ","Success","N264220004015767","a0j8p000001zooTAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zchkAAA","Success","N264220004015842","a0j8p000001zchkAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yDRMAA2","Success","N264220004015833","a0j8p000001yDRMAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yAIHAA2","Success","N264220004016276","a0j8p000001yAIHAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yAaZAAU","Success","N264220004015832","a0j8p000001yAaZAAU","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p00000202tSAAQ","Success","N264220004015790","a0j8p00000202tSAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yTUlAAM","Success","N264220004015938","a0j8p000001yTUlAAM","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p00000202QGAAY","Success","N264220004015791","a0j8p00000202QGAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p00000202BjAAI","Success","N264220004015942","a0j8p00000202BjAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yU8bAAE","Success","N264220004015882","a0j8p000001yU8bAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001ydbHAAQ","Success","N264220004016127","a0j8p000001ydbHAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yXadAAE","Success","N264220004016301","a0j8p000001yXadAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001ztZsAAI","Success","N264220004016133","a0j8p000001ztZsAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zl5OAAQ","Success","N264220004016237","a0j8p000001zl5OAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zlNvAAI","Success","N264220004015749","a0j8p000001zlNvAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zxWlAAI","Success","N264220004016081","a0j8p000001zxWlAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001znkMAAQ","Success","N264220004016160","a0j8p000001znkMAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p00000204vjAAA","Success","N264220004016140","a0j8p00000204vjAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p00000204PZAAY","Success","N264220004015977","a0j8p00000204PZAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zgkYAAQ","Success","N264220004016032","a0j8p000001zgkYAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zLc0AAE","Success","N264220004015917","a0j8p000001zLc0AAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zM8NAAU","Success","N264220004016262","a0j8p000001zM8NAAU","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zMLmAAM","Success","N264220004015920","a0j8p000001zMLmAAM","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001ztiTAAQ","Success","N264220004016249","a0j8p000001ztiTAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001xvKZAAY","Success","N264220004015945","a0j8p000001xvKZAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zi1OAAQ","Success","N264220004015758","a0j8p000001zi1OAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zh0CAAQ","Success","N264220004016211","a0j8p000001zh0CAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zgZpAAI","Success","N264220004015986","a0j8p000001zgZpAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zx5JAAQ","Success","N264220004015787","a0j8p000001zx5JAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zzGoAAI","Success","N264220004015789","a0j8p000001zzGoAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zxHvAAI","Success","N264220004015788","a0j8p000001zxHvAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zvx4AAA","Success","N264220004016291","a0j8p000001zvx4AAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zwpRAAQ","Success","N264220004016152","a0j8p000001zwpRAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zz67AAA","Success","N264220004015997","a0j8p000001zz67AAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yXvvAAE","Success","N264220004016014","a0j8p000001yXvvAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yWc1AAE","Success","N264220004016277","a0j8p000001yWc1AAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zZIPAA2","Success","N264220004015890","a0j8p000001zZIPAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001y2JjAAI","Success","N264220004016218","a0j8p000001y2JjAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001wyQOAAY","Success","N264220004016201","a0j8p000001wyQOAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zQ0TAAU","Success","N264220004015963","a0j8p000001zQ0TAAU","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zYyvAAE","Success","N264220004016257","a0j8p000001zYyvAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zoAAAAY","Success","N264220004015746","a0j8p000001zoAAAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zo0pAAA","Success","N264220004015961","a0j8p000001zo0pAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zkSVAAY","Success","N264220004015860","a0j8p000001zkSVAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zpckAAA","Success","N264220004015975","a0j8p000001zpckAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001u4rgAAA","Success","N264220004016258","a0j8p000001u4rgAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yThgAAE","Success","N264220004016302","a0j8p000001yThgAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yTZ4AAM","Success","N264220004015777","a0j8p000001yTZ4AAM","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p0000020179AAA","Success","N264220004016134","a0j8p0000020179AAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zzpzAAA","Success","N264220004015940","a0j8p000001zzpzAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zjdMAAQ","Success","N264220004016279","a0j8p000001zjdMAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zqVNAAY","Success","N264220004015768","a0j8p000001zqVNAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zo72AAA","Success","N264220004016273","a0j8p000001zo72AAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zqr2AAA","Success","N264220004015855","a0j8p000001zqr2AAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zpwnAAA","Success","N264220004016215","a0j8p000001zpwnAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zPHCAA2","Success","N264220004016269","a0j8p000001zPHCAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001ziaTAAQ","Success","N264220004015867","a0j8p000001ziaTAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001ziroAAA","Success","N264220004015912","a0j8p000001ziroAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zf2VAAQ","Success","N264220004015911","a0j8p000001zf2VAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zrYfAAI","Success","N264220004016304","a0j8p000001zrYfAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zi8kAAA","Success","N264220004015856","a0j8p000001zi8kAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zf8MAAQ","Success","N264220004016202","a0j8p000001zf8MAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001x5DfAAI","Success","N264220004016240","a0j8p000001x5DfAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001xEnrAAE","Success","N264220004016098","a0j8p000001xEnrAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001xExCAAU","Success","N264220004015827","a0j8p000001xExCAAU","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zgmBAAQ","Success","N264220004016137","a0j8p000001zgmBAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zzaHAAQ","Success","N264220004015939","a0j8p000001zzaHAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zZGNAA2","Success","N264220004015815","a0j8p000001zZGNAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001y4jhAAA","Success","N264220004015874","a0j8p000001y4jhAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001y7SPAAY","Success","N264220004016097","a0j8p000001y7SPAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p00000204hOAAQ","Success","N264220004015983","a0j8p00000204hOAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zQkjAAE","Success","N264220004015811","a0j8p000001zQkjAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001ybGlAAI","Success","N264220004016028","a0j8p000001ybGlAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zs9SAAQ","Success","N264220004015774","a0j8p000001zs9SAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yoA5AAI","Success","N264220004016174","a0j8p000001yoA5AAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001v9iXAAQ","Success","N264220004016026","a0j8p000001v9iXAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001y3ebAAA","Success","N264220004016115","a0j8p000001y3ebAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zRKYAA2","Success","N264220004016171","a0j8p000001zRKYAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zgD8AAI","Success","N264220004016210","a0j8p000001zgD8AAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zWWZAA2","Success","N264220004016182","a0j8p000001zWWZAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zTXWAA2","Success","N264220004016236","a0j8p000001zTXWAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001ziryAAA","Success","N264220004015972","a0j8p000001ziryAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zlZXAAY","Success","N264220004015908","a0j8p000001zlZXAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zmCbAAI","Success","N264220004015909","a0j8p000001zmCbAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zkxsAAA","Success","N264220004016238","a0j8p000001zkxsAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zkYUAAY","Success","N264220004015784","a0j8p000001zkYUAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zkz9AAA","Success","N264220004015748","a0j8p000001zkz9AAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zkpJAAQ","Success","N264220004016089","a0j8p000001zkpJAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zuaNAAQ","Success","N264220004016253","a0j8p000001zuaNAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zj4wAAA","Success","N264220004015739","a0j8p000001zj4wAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zUkzAAE","Success","N264220004015966","a0j8p000001zUkzAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001xv5CAAQ","Success","N264220004015799","a0j8p000001xv5CAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zrHGAAY","Success","N264220004015770","a0j8p000001zrHGAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zZ69AAE","Success","N264220004016208","a0j8p000001zZ69AAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001xvCxAAI","Success","N264220004016179","a0j8p000001xvCxAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zovSAAQ","Success","N264220004015765","a0j8p000001zovSAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zjtRAAQ","Success","N264220004015958","a0j8p000001zjtRAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p00000201SSAAY","Rejected","N264220004015897","a0j8p00000201SSAAY","Account Does Not Exist","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zSxqAAE","Success","N264220004016189","a0j8p000001zSxqAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zVsyAAE","Success","N264220004015894","a0j8p000001zVsyAAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zzFFAAY","Success","N264220004016235","a0j8p000001zzFFAAY","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p00000200c3AAA","Success","N264220004015898","a0j8p00000200c3AAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yHkCAAU","Success","N264220004015875","a0j8p000001yHkCAAU","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zVJTAA2","Success","N264220004016099","a0j8p000001zVJTAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zz40AAA","Success","N264220004015967","a0j8p000001zz40AAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zV16AAE","Success","N264220004015895","a0j8p000001zV16AAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yiciAAA","Success","N264220004015852","a0j8p000001yiciAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zsNdAAI","Success","N264220004016295","a0j8p000001zsNdAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yjAgAAI","Success","N264220004015850","a0j8p000001yjAgAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yg26AAA","Success","N264220004016019","a0j8p000001yg26AAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yb0vAAA","Success","N264220004016234","a0j8p000001yb0vAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zhgmAAA","Success","N264220004016017","a0j8p000001zhgmAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yZWwAAM","Success","N264220004016167","a0j8p000001yZWwAAM","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yUGJAA2","Success","N264220004015876","a0j8p000001yUGJAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zbu3AAA","Success","N264220004015970","a0j8p000001zbu3AAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yFtNAAU","Success","N264220004016056","a0j8p000001yFtNAAU","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yXDRAA2","Success","N264220004015836","a0j8p000001yXDRAA2","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zthsAAA","Success","N264220004015976","a0j8p000001zthsAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001y5KjAAI","Success","N264220004016109","a0j8p000001y5KjAAI","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zlaWAAQ","Success","N264220004016036","a0j8p000001zlaWAAQ","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001yDk7AAE","Success","N264220004016049","a0j8p000001yDk7AAE","Paid","2022-09-22T12:58:31Z","Item Updated"
"a0j8p000001zskjAAA","Success","N264220004016138","a0j8p000001zskjAAA","Paid","2022-09-22T12:58:31Z","Item Updated"
