"ID","?FT_STATUS","UTR_NUMBER","ID","REMARKS","FT_INNITIATED_DATE","STATUS"
"a0j8p000001wao1AAA","Success","N262220004007307","a0j8p000001wao1AAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wWieAAE","Success","N262220004007354","a0j8p000001wWieAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wWY8AAM","Success","N262220004007212","a0j8p000001wWY8AAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wepFAAQ","Success","N262220004007169","a0j8p000001wepFAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wer3AAA","Success","N262220004007248","a0j8p000001wer3AAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wePYAAY","Success","N262220004007325","a0j8p000001wePYAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wlXvAAI","Success","N262220004007302","a0j8p000001wlXvAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vMM5AAM","Success","N262220004007230","a0j8p000001vMM5AAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wiCWAAY","Success","N262220004007151","a0j8p000001wiCWAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wi5EAAQ","Success","N262220004007152","a0j8p000001wi5EAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wo33AAA","Success","N262220004007276","a0j8p000001wo33AAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001x6eRAAQ","Success","N262220004007176","a0j8p000001x6eRAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vhidAAA","Success","N262220004007194","a0j8p000001vhidAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wX2XAAU","Success","N262220004007287","a0j8p000001wX2XAAU","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wbQoAAI","Success","N262220004007216","a0j8p000001wbQoAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wvJbAAI","Success","N262220004007146","a0j8p000001wvJbAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vQ5SAAU","Success","N262220004007061","a0j8p000001vQ5SAAU","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001v6TUAAY","Success","N262220004007348","a0j8p000001v6TUAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vXfYAAU","Success","N262220004007409","a0j8p000001vXfYAAU","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001pqotAAA","Success","N262220004007120","a0j8p000001pqotAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vSn0AAE","Success","N262220004007271","a0j8p000001vSn0AAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001x6BlAAI","Success","N262220004007174","a0j8p000001x6BlAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wjvmAAA","Success","N262220004007200","a0j8p000001wjvmAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wii5AAA","Rejected","N262220004007246","a0j8p000001wii5AAA","ACCOUNT DOES NOT EXIST","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wistAAA","Success","N262220004007195","a0j8p000001wistAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wo0lAAA","Success","N262220004007069","a0j8p000001wo0lAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wo6vAAA","Success","N262220004007319","a0j8p000001wo6vAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wl4XAAQ","Success","N262220004007410","a0j8p000001wl4XAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001viWQAAY","Success","N262220004007349","a0j8p000001viWQAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001whreAAA","Success","N262220004007207","a0j8p000001whreAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wdoeAAA","Success","N262220004007182","a0j8p000001wdoeAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vYDgAAM","Success","N262220004007403","a0j8p000001vYDgAAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vXOrAAM","Success","N262220004007299","a0j8p000001vXOrAAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001ugwWAAQ","Success","N262220004007301","a0j8p000001ugwWAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wUwGAAU","Success","N262220004007327","a0j8p000001wUwGAAU","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vTnqAAE","Success","N262220004007100","a0j8p000001vTnqAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001whrzAAA","Success","N262220004007300","a0j8p000001whrzAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wWc3AAE","Success","N262220004007214","a0j8p000001wWc3AAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wXMrAAM","Success","N262220004007381","a0j8p000001wXMrAAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vLkdAAE","Success","N262220004007097","a0j8p000001vLkdAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wobtAAA","Success","N262220004007285","a0j8p000001wobtAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001welJAAQ","Success","N262220004007181","a0j8p000001welJAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wXB4AAM","Success","N262220004007228","a0j8p000001wXB4AAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wv0rAAA","Success","N262220004007289","a0j8p000001wv0rAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001x75pAAA","Success","N262220004007264","a0j8p000001x75pAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wm1BAAQ","Success","N262220004007158","a0j8p000001wm1BAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wqLXAAY","Success","N262220004007163","a0j8p000001wqLXAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wq2YAAQ","Success","N262220004007161","a0j8p000001wq2YAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001ugitAAA","Success","N262220004007369","a0j8p000001ugitAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001ugIIAAY","Success","N262220004007177","a0j8p000001ugIIAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wbdiAAA","Success","N262220004007128","a0j8p000001wbdiAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wpO3AAI","Success","N262220004007255","a0j8p000001wpO3AAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wpgsAAA","Success","N262220004007123","a0j8p000001wpgsAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vB4BAAU","Success","N262220004007223","a0j8p000001vB4BAAU","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vmgyAAA","Success","N262220004007238","a0j8p000001vmgyAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vm7hAAA","Success","N262220004007312","a0j8p000001vm7hAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001woGxAAI","Success","N262220004007244","a0j8p000001woGxAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wq6wAAA","Success","N262220004007124","a0j8p000001wq6wAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vO6yAAE","Success","N262220004007095","a0j8p000001vO6yAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vAZFAA2","Success","N262220004007313","a0j8p000001vAZFAA2","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vKl9AAE","Success","N262220004007292","a0j8p000001vKl9AAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wvO7AAI","Success","N262220004007071","a0j8p000001wvO7AAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vVBtAAM","Success","N262220004007125","a0j8p000001vVBtAAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wmrmAAA","Success","N262220004007141","a0j8p000001wmrmAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wnB1AAI","Success","N262220004007407","a0j8p000001wnB1AAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001x1xlAAA","Success","N262220004007197","a0j8p000001x1xlAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001x1VgAAI","Success","N262220004007064","a0j8p000001x1VgAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001psVFAAY","Success","N262220004007391","a0j8p000001psVFAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wpSyAAI","Success","N262220004007048","a0j8p000001wpSyAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wilgAAA","Success","N262220004007088","a0j8p000001wilgAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001ps1MAAQ","Success","N262220004007288","a0j8p000001ps1MAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001qFGFAA2","Success","N262220004007342","a0j8p000001qFGFAA2","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wUjdAAE","Success","N262220004007233","a0j8p000001wUjdAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wjwYAAQ","Success","N262220004007314","a0j8p000001wjwYAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vVrlAAE","Success","N262220004007126","a0j8p000001vVrlAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vVOZAA2","Success","N262220004007347","a0j8p000001vVOZAA2","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001waTXAAY","Success","N262220004007298","a0j8p000001waTXAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wbU5AAI","Success","N262220004007335","a0j8p000001wbU5AAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wpLkAAI","Success","N262220004007309","a0j8p000001wpLkAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wpXmAAI","Success","N262220004007343","a0j8p000001wpXmAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wUmvAAE","Success","N262220004007234","a0j8p000001wUmvAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001qFF8AAM","Success","N262220004007043","a0j8p000001qFF8AAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wigEAAQ","Success","N262220004007305","a0j8p000001wigEAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001v7NkAAI","Success","N262220004007361","a0j8p000001v7NkAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001v7cKAAQ","Success","N262220004007220","a0j8p000001v7cKAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001v7UxAAI","Success","N262220004007221","a0j8p000001v7UxAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wlqxAAA","Rejected","N262220004007076","a0j8p000001wlqxAAA","ACCOUNT CLOSED","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wl2OAAQ","Success","N262220004007180","a0j8p000001wl2OAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wp76AAA","Success","N262220004007049","a0j8p000001wp76AAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wiu5AAA","Rejected","N262220004007042","a0j8p000001wiu5AAA","Restriction 99 exists on account 20155135191","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wj1gAAA","Success","N262220004007338","a0j8p000001wj1gAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wv5mAAA","Success","N262220004007147","a0j8p000001wv5mAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001x4t6AAA","Success","N262220004007260","a0j8p000001x4t6AAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wmW4AAI","Success","N262220004007057","a0j8p000001wmW4AAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wmEXAAY","Success","N262220004007056","a0j8p000001wmEXAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wmNkAAI","Success","N262220004007055","a0j8p000001wmNkAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001mQiWAAU","Success","N262220004007333","a0j8p000001mQiWAAU","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vVAMAA2","Success","N262220004007266","a0j8p000001vVAMAA2","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vStcAAE","Success","N262220004007265","a0j8p000001vStcAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vRM9AAM","Success","N262220004007269","a0j8p000001vRM9AAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wmiDAAQ","Success","N262220004007058","a0j8p000001wmiDAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wn6vAAA","Success","N262220004007059","a0j8p000001wn6vAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wqQ3AAI","Success","N262220004007162","a0j8p000001wqQ3AAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001x6SJAAY","Success","N262220004007383","a0j8p000001x6SJAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wmuPAAQ","Success","N262220004007277","a0j8p000001wmuPAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wmlpAAA","Success","N262220004007406","a0j8p000001wmlpAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wmUaAAI","Success","N262220004007067","a0j8p000001wmUaAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wmhEAAQ","Success","N262220004007278","a0j8p000001wmhEAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wrOLAAY","Success","N262220004007191","a0j8p000001wrOLAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wikUAAQ","Success","N262220004007257","a0j8p000001wikUAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wlL7AAI","Success","N262220004007262","a0j8p000001wlL7AAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wrYEAAY","Success","N262220004007412","a0j8p000001wrYEAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wXf4AAE","Success","N262220004007062","a0j8p000001wXf4AAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001psMxAAI","Success","N262220004007339","a0j8p000001psMxAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001whf8AAA","Success","N262220004007148","a0j8p000001whf8AAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001v2yLAAQ","Success","N262220004007293","a0j8p000001v2yLAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vPEoAAM","Rejected","N262220004007332","a0j8p000001vPEoAAM","ANY OTHER REASON","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001v2UFAAY","Success","N262220004007316","a0j8p000001v2UFAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vO9zAAE","Rejected","N262220004007267","a0j8p000001vO9zAAE","ANY OTHER REASON","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vQIMAA2","Success","N262220004007204","a0j8p000001vQIMAA2","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vOXWAA2","Success","N262220004007108","a0j8p000001vOXWAA2","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vQoXAAU","Success","N262220004007268","a0j8p000001vQoXAAU","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vOwTAAU","Success","N262220004007107","a0j8p000001vOwTAAU","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wVqUAAU","Success","N262220004007087","a0j8p000001wVqUAAU","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001psHsAAI","Success","N262220004007046","a0j8p000001psHsAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vSDKAA2","Success","N262220004007334","a0j8p000001vSDKAA2","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vV0dAAE","Success","N262220004007281","a0j8p000001vV0dAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wkQfAAI","Success","N262220004007351","a0j8p000001wkQfAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wkrBAAQ","Success","N262220004007134","a0j8p000001wkrBAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wW27AAE","Success","N262220004007168","a0j8p000001wW27AAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wVuzAAE","Success","N262220004007376","a0j8p000001wVuzAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001ww9NAAQ","Success","N262220004007086","a0j8p000001ww9NAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wVhoAAE","Success","N262220004007296","a0j8p000001wVhoAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wWCvAAM","Success","N262220004007166","a0j8p000001wWCvAAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wwI4AAI","Success","N262220004007382","a0j8p000001wwI4AAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vPncAAE","Success","N262220004007135","a0j8p000001vPncAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vPXPAA2","Success","N262220004007137","a0j8p000001vPXPAA2","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wk5JAAQ","Success","N262220004007318","a0j8p000001wk5JAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001qxIXAAY","Success","N262220004007358","a0j8p000001qxIXAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wrdeAAA","Success","N262220004007283","a0j8p000001wrdeAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wyakAAA","Success","N262220004007322","a0j8p000001wyakAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001ugPxAAI","Success","N262220004007208","a0j8p000001ugPxAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vPWxAAM","Success","N262220004007270","a0j8p000001vPWxAAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001rIXwAAM","Success","N262220004007122","a0j8p000001rIXwAAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001waKAAAY","Success","N262220004007132","a0j8p000001waKAAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wbFxAAI","Success","N262220004007345","a0j8p000001wbFxAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wqXuAAI","Success","N262220004007365","a0j8p000001wqXuAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vXKtAAM","Success","N262220004007311","a0j8p000001vXKtAAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001pse0AAA","Success","N262220004007045","a0j8p000001pse0AAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wyzjAAA","Success","N262220004007171","a0j8p000001wyzjAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vQ6lAAE","Success","N262220004007104","a0j8p000001vQ6lAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vaELAAY","Success","N262220004007395","a0j8p000001vaELAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vMHtAAM","Success","N262220004007231","a0j8p000001vMHtAAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vM55AAE","Success","N262220004007084","a0j8p000001vM55AAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vABgAAM","Success","N262220004007091","a0j8p000001vABgAAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001uun1AAA","Success","N262220004007303","a0j8p000001uun1AAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wZMiAAM","Success","N262220004007198","a0j8p000001wZMiAAM","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001weeOAAQ","Success","N262220004007380","a0j8p000001weeOAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wb1FAAQ","Success","N262220004007356","a0j8p000001wb1FAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001waj7AAA","Success","N262220004007357","a0j8p000001waj7AAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wWpPAAU","Success","N262220004007213","a0j8p000001wWpPAAU","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wW8vAAE","Success","N262220004007355","a0j8p000001wW8vAAE","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001weGHAAY","Success","N262220004007193","a0j8p000001weGHAAY","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wedlAAA","Success","N262220004007170","a0j8p000001wedlAAA","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001vbCjAAI","Success","N262220004007118","a0j8p000001vbCjAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wjjYAAQ","Success","N262220004007133","a0j8p000001wjjYAAQ","Paid","2022-09-20T01:47:57Z","Item Updated"
"a0j8p000001wiNwAAI","Success","N262220004007320","a0j8p000001wiNwAAI","Paid","2022-09-20T01:47:57Z","Item Updated"
